text,label,Preprocessed
"It's a solid high single-digit, so -- and again, it's coming off a big number last year.",0,"['solid', 'high', 'single-digit', 'coming', 'big', 'number', 'last', 'year']"
"To that end, we continue to think hard about our role in society – ensuring that we are acting responsibly and making positive contributions to our people, places and communities.",0,"['end', 'continue', 'think', 'hard', 'role', 'society', 'ensuring', 'acting', 'responsibly', 'making', 'positive', 'contribution', 'people', 'place', 'community']"
"Environmental and Social Benefits Technologies are often installed at public sector properties (e.g., residential, healthcare, elderly care) and at energy- intensive industrial facilities.",0,"['environmental', 'social', 'benefit', 'technology', 'often', 'installed', 'public', 'sector', 'property', 'e.g.', 'residential', 'healthcare', 'elderly', 'care', 'energy-', 'intensive', 'industrial', 'facility']"
"In addition to the implementation of various other measures, we use alternative raw materials and fuels to reduce significantly CO2 emissions.",1,"['addition', 'implementation', 'various', 'measure', 'use', 'alternative', 'raw', 'material', 'fuel', 'reduce', 'significantly', 'co2', 'emission']"
"With his mandate, the Group is involved in meaningful welfare driven activities that distinctively impact the quality of life of weaker sections of society.",0,"['mandate', 'group', 'involved', 'meaningful', 'welfare', 'driven', 'activity', 'distinctively', 'impact', 'quality', 'life', 'weaker', 'section', 'society']"
"Our Forest We are responsible for over 200,000 hectares of planted forests and conservation areas distributed over our own and leased farmlands for the supply of our wood panel plants.",0,"['forest', 'responsible', '200,000', 'hectare', 'planted', 'forest', 'conservation', 'area', 'distributed', 'leased', 'farmland', 'supply', 'wood', 'panel', 'plant']"
"We have developed a long-term plan to fully integrate sustainability into our business strategy focusing on the sustainability topics where Nordea can have a material impact, either through reducing our negative impact or increasing our positive impact.",1,"['developed', 'long-term', 'plan', 'fully', 'integrate', 'sustainability', 'business', 'strategy', 'focusing', 'sustainability', 'topic', 'nordea', 'material', 'impact', 'either', 'reducing', 'negative', 'impact', 'increasing', 'positive', 'impact']"
"We are committed to doing our part to enable the transition to the low carbon economy, in alignment with Canada’s commitments to reduce GHGs 30% by 2030 over 2015 levels.",1,"['committed', 'part', 'enable', 'transition', 'low', 'carbon', 'economy', 'alignment', 'canada', 'commitment', 'reduce', 'ghgs', '30', '2030', '2015', 'level']"
This decrease is attributable to the implementation of (i) measures to improve the energy performance of the Campus and of (ii) an energy management system connected to the technical management of the building since November 2014.,0,"['decrease', 'attributable', 'implementation', 'measure', 'improve', 'energy', 'performance', 'campus', 'ii', 'energy', 'management', 'system', 'connected', 'technical', 'management', 'building', 'since', 'november', '2014']"
"As we mentioned on the call and as you just alluded to, we're going to be taking a number of actions to align spending with this rate case outcome.",0,"['mentioned', 'call', 'alluded', 'going', 'taking', 'number', 'action', 'align', 'spending', 'rate', 'case', 'outcome']"
"We are, at the same time, we were reducing our debt and so we think that was important in this environment.",0,"['time', 'reducing', 'debt', 'think', 'important', 'environment']"
"A NEW GENERATION OF BIODEGRADABLE SHAMPOOS To reduce the environmental footprint of products that consumers rinse off (1), one of the avenues L’Oréal Research and Innovation is exploring is how to improve their biodegradability.",1,"['new', 'generation', 'biodegradable', 'shampoo', 'reduce', 'environmental', 'footprint', 'product', 'consumer', 'rinse', '1', 'one', 'avenue', 'l', 'oréal', 'research', 'innovation', 'exploring', 'improve', 'biodegradability']"
I do think it was a tough compare coming off of last year.,0,"['think', 'tough', 'compare', 'coming', 'last', 'year']"
"Moreover, it intends to make the most of its high-efficiency and low carbon thermal power plants alongside renewable means of generation.",0,"['moreover', 'intends', 'make', 'high-efficiency', 'low', 'carbon', 'thermal', 'power', 'plant', 'alongside', 'renewable', 'mean', 'generation']"
"With respect to climate change opportunities in the United States, there's no doubt, in the drought areas, we've had great opportunities with respect to water supply.",0,"['respect', 'climate', 'change', 'opportunity', 'united', 'state', 'doubt', 'drought', 'area', 'great', 'opportunity', 'respect', 'water', 'supply']"
"Strategy Our strategy is to promote the success of the Group for the benefit of our shareholders, customers and other stakeholders through our focus on water and sewerage services, recycling, renewable energy and waste management.",1,"['strategy', 'strategy', 'promote', 'success', 'group', 'benefit', 'shareholder', 'customer', 'stakeholder', 'focus', 'water', 'sewerage', 'service', 'recycling', 'renewable', 'energy', 'waste', 'management']"
"I think we need to understand why and make sure that, that doesn't happen again.",0,"['think', 'need', 'understand', 'make', 'sure', ""n't"", 'happen']"
I think the key thing is we are seeing increased demand.,0,"['think', 'key', 'thing', 'seeing', 'increased', 'demand']"
They want to put their energy behind us and help accelerate those migrations to their platforms as well.,0,"['want', 'put', 'energy', 'behind', 'u', 'help', 'accelerate', 'migration', 'platform', 'well']"
"Together, they delivered the energy the world needs, and positioned the company for the future.",0,"['together', 'delivered', 'energy', 'world', 'need', 'positioned', 'company', 'future']"
We also raised $418 million for the IFC Catalyst Fund — managed by IFC Asset Management Company — which invests in funds that support companies developing innovative ways to address climate change.,1,"['also', 'raised', '418', 'million', 'ifc', 'catalyst', 'fund', 'managed', 'ifc', 'asset', 'management', 'company', 'invests', 'fund', 'support', 'company', 'developing', 'innovative', 'way', 'address', 'climate', 'change']"
We said that we're focused on growing organically our mix of oil and NGL as a percentage of our total production.,0,"['said', 'focused', 'growing', 'organically', 'mix', 'oil', 'ngl', 'percentage', 'total', 'production']"
"Once again, I mean, we'll be doing that in a very systematic way and within our CapEx plans.",0,"['mean', 'systematic', 'way', 'within', 'capex', 'plan']"
"During the course of the year, we'll conduct, as Stu mentioned, more cost reductions, and we expect the aggregate of those dis-synergies to be $50 million, not to exceed $50 million for the 2 companies.",0,"['course', 'year', 'conduct', 'stu', 'mentioned', 'cost', 'reduction', 'expect', 'aggregate', 'dis-synergies', '50', 'million', 'exceed', '50', 'million', '2', 'company']"
"Well, I think, there -- certainly, it's a unique competitive environment in that I've mentioned there certainly are a handful of over-the-top folks that have been in the market in a relatively short period of time.",0,"['well', 'think', 'certainly', 'unique', 'competitive', 'environment', 'mentioned', 'certainly', 'handful', 'over-the-top', 'folk', 'market', 'relatively', 'short', 'period', 'time']"
"So I don't know really what's happening in other companies and other approaches, but if you look across the board at NetSuite geographically, vertically and by market segment, mid-market and enterprise, it was strong across the board.",0,"[""n't"", 'know', 'really', 'happening', 'company', 'approach', 'look', 'across', 'board', 'netsuite', 'geographically', 'vertically', 'market', 'segment', 'mid-market', 'enterprise', 'strong', 'across', 'board']"
"Because you also -- sorry, you mentioned Dual Fuel and e-frac, certainly ESG is a big target of our efforts, right?",0,"['also', 'sorry', 'mentioned', 'dual', 'fuel', 'e-frac', 'certainly', 'esg', 'big', 'target', 'effort', 'right']"
Environmental data contributors are required to gather all the relevant data into a dedicated reporting tool.,0,"['environmental', 'data', 'contributor', 'required', 'gather', 'relevant', 'data', 'dedicated', 'reporting', 'tool']"
It was an office building constructed with a moderately sized data center component connected to it.,0,"['office', 'building', 'constructed', 'moderately', 'sized', 'data', 'center', 'component', 'connected']"
Direct CO2 emissions are determined mainly by the usage of fossil fuel power plants.,0,"['direct', 'co2', 'emission', 'determined', 'mainly', 'usage', 'fossil', 'fuel', 'power', 'plant']"
The method used for these impairment tests is consistent with that employed by the Group for the valuation of companies acquired in business combinations or acquisitions of equity interests.,0,"['method', 'used', 'impairment', 'test', 'consistent', 'employed', 'group', 'valuation', 'company', 'acquired', 'business', 'combination', 'acquisition', 'equity', 'interest']"
"For gas, as you just saw the recent update on our energy outlook, we got gas growing about 1.6% per year.",0,"['gas', 'saw', 'recent', 'update', 'energy', 'outlook', 'got', 'gas', 'growing', '1.6', 'per', 'year']"
"Myrtle Beach has a number of different sales centers, but really it was that market primarily that was impacted.",0,"['myrtle', 'beach', 'number', 'different', 'sale', 'center', 'really', 'market', 'primarily', 'impacted']"
"And right now, I mean, these -- the gas taxes, the diesel taxes, the registration fee as a loan raised over $3 billion a year, all that will start taking place in November of this year.",0,"['right', 'mean', 'gas', 'tax', 'diesel', 'tax', 'registration', 'fee', 'loan', 'raised', '3', 'billion', 'year', 'start', 'taking', 'place', 'november', 'year']"
Our commitment to source 100% of our palm oil from sustainable sources is helping to avoid emissions from deforestation (see pages 14 and 47).,1,"['commitment', 'source', '100', 'palm', 'oil', 'sustainable', 'source', 'helping', 'avoid', 'emission', 'deforestation', 'see', 'page', '14', '47']"
